0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-1.5379146,1.5007302,-1.4866619,1.0869129,1.0655166,-0.8469664,-0.9582666,-0.5073139,-0.98540133,3.6217203,0.74392813,-0.96073,1.2234879,-1.3668301,3.318447,-0.032048628,-2.5697937,2.8500652,-1.6915665,0.79293597,0.40186772,1.2960209,2.463104,1.9428506,1.58522,1.1646786,2.0586514,-2.5236351,1.4364417,-5.0301065,-1.1637286,4.3354793,-2.4622045,3.5119343,-1.3719593,-5.646732,0.55604386,1.4926417,0.43498954,1.8322439,-2.5143058,-0.40805736,3.0641136,1.8580799,-1.3273641,-0.11265433,4.4228797,-0.53383774,-3.4646764,-0.4862131,-0.32451877,2.8071795,0.6728494,-2.205211,-2.700236,-0.022665717,-1.8930751,-0.09847374,-2.3081105,1.1810104,2.4212248,2.23598,2.868673,-3.2574785,2.4787002,-1.5757843,-0.7750331,0.64121336,1.2931565,-1.4980843,-1.8077586,3.0921428,-0.6392838,0.56690085,-3.5707817,3.913957,-5.6593027,1.4546183,-2.0626974,-0.90715116,-2.697078,2.5928228,1.6510653,0.4245332,1.2301445,-2.3386166,-0.98207104,3.268423,0.5917994,0.35895807,-3.1241586,-0.1275304,-4.763922,0.6203771,2.1086082,0.08772975,0.84357935,1.6074706,0.9780835,2.1487868,-2.3472867,0.27058527,1.1533637,-3.3279085,-0.91001743,0.24076453,1.0940938,3.5500882,0.52627265,0.21176928,-1.6643711,-3.1136386,3.3237362,-1.4745184,1.3444074,-1.5538397,1.8589288,2.9354768,-1.0009717,1.6711733,-4.0771427,-3.0831025,-0.918325,-3.6899748,-0.9366701,-0.7895475,-3.1994789,-2.828624
-1.4620548,1.4486734,-1.6814027,1.1714456,1.1152276,-0.81769633,-1.0583389,-0.29561907,-0.9553301,3.4785542,0.8194803,-1.2576859,1.1863836,-1.1329184,3.434117,-0.079493836,-2.3280814,2.9543693,-1.7311723,0.6174185,0.29764858,1.2685459,2.633117,1.887321,1.3834398,1.3654451,2.0636706,-2.8341122,1.7965866,-4.8316813,-1.2659961,4.250092,-2.4978733,3.539231,-1.6422282,-5.6455235,0.4640745,1.4463713,0.28516155,1.960233,-2.7739542,-0.38371223,3.0231104,1.7711104,-1.293859,-0.5588609,4.3629827,-0.388193,-3.5665991,-0.4448583,-0.36155218,2.6069255,0.55754745,-2.4054642,-2.9246144,-0.083632626,-1.6351392,-0.08510652,-2.2303445,1.348508,2.5723388,2.0110154,2.9664578,-3.108621,2.5343814,-1.5963386,-0.8363581,0.4184093,1.1781075,-1.4283882,-1.8900547,2.803874,-0.60624754,0.48094872,-3.5354185,3.8356624,-5.5984893,1.7104644,-1.9713515,-1.0052407,-2.5991247,2.568666,1.5388063,0.24767104,1.3842016,-2.2223592,-1.0697522,3.3953583,0.60150397,0.1278493,-3.0182612,-0.1407302,-4.6364226,0.59101564,1.9698768,0.15131593,0.7087415,1.4306147,0.91467875,1.9779617,-2.4381604,0.22403678,1.309169,-3.108557,-0.7998074,0.4033328,1.2104305,3.6316893,0.58407056,0.14519784,-1.7256049,-3.2834938,3.0347214,-1.2730108,1.3700227,-1.597492,1.5288955,3.1370652,-0.95817536,1.4264371,-4.02987,-3.080556,-0.84443957,-3.5010445,-0.75824016,-0.78071386,-3.0648322,-2.7488995
-1.6772105,1.5897677,-1.7626895,1.2067717,1.1575412,-0.9867209,-1.0807714,-0.3270712,-0.84154,3.7387815,0.67495054,-1.2083191,1.2027063,-1.099,3.4529655,-0.12709631,-2.4914255,3.1673257,-1.985337,0.64296424,0.371629,1.4822131,2.714553,1.8833051,1.4826617,1.3143706,2.0637484,-2.7754073,1.7525107,-5.0866375,-1.351347,4.344698,-2.735856,3.6019087,-1.6241385,-5.826037,0.46592307,1.4317633,0.4222474,1.9658173,-2.860187,-0.2746199,3.1689255,1.8939548,-1.4905663,-0.51549995,4.531621,-0.40322393,-3.8066351,-0.33662194,-0.4042001,2.654505,0.7998278,-2.3582842,-3.0241585,-0.18467292,-1.6487936,-0.15978839,-2.3091042,1.3696605,2.4242258,2.198308,2.893576,-3.2450953,2.6582026,-1.6262031,-0.81527495,0.5414342,1.0972147,-1.5003494,-2.0050037,3.042646,-0.7409004,0.4436628,-3.7959905,4.02952,-5.835078,1.8075279,-2.1634698,-0.9813734,-2.5613992,2.662491,1.6359324,0.31575453,1.5535866,-2.2335196,-1.2132745,3.5093267,0.58932984,0.31836528,-3.0618904,-0.3080321,-5.0063405,0.55936724,2.0023093,0.24898557,1.016791,1.485157,1.0820156,2.0472,-2.4384267,0.2525371,1.253032,-3.4061832,-0.8223349,0.17286101,1.1146085,3.6819832,0.5203672,-0.005164951,-1.8182913,-3.3426347,3.1084023,-1.6265023,1.384078,-1.5807803,1.7694029,3.4190755,-1.0973381,1.4483867,-4.020131,-2.9734583,-0.9445718,-3.5486147,-0.9419875,-0.92559195,-3.2784712,-2.9052124
-1.7475619,1.7667966,-1.6573039,1.0511479,1.1705334,-0.84512174,-1.1290841,-0.35622072,-1.2711822,4.0937486,0.7242233,-1.146382,1.1893198,-1.4575427,3.5623791,-0.032282606,-2.8541884,2.9426694,-1.9679394,0.80814546,0.50509816,1.6293836,2.710296,1.909101,1.8251503,1.2223501,2.2954876,-2.6076567,1.6307459,-5.4153805,-1.1991946,4.6499133,-2.6872296,3.5876136,-1.3191715,-5.9424706,0.49899185,1.7041509,0.5309789,2.070016,-2.7140703,-0.24614894,3.336447,2.0740745,-1.3734393,-0.08458918,4.82662,-0.5143203,-3.8417754,-0.09927093,-0.3676368,2.8620548,0.8800952,-2.5700102,-3.020721,-0.14807615,-2.1446805,-0.36115092,-2.51566,1.22921,2.5940208,2.4287863,2.9462318,-3.570454,2.7796757,-1.7334619,-0.85356605,0.6867818,1.2691543,-1.6318225,-2.0698276,3.4555724,-0.6861294,0.57513124,-3.9659302,4.3800216,-6.0428777,1.6539845,-2.1567519,-0.867146,-2.6547365,2.8048959,1.7933298,0.4440279,1.444872,-2.5531144,-1.308365,3.4700794,0.7181612,0.535805,-3.27141,-0.3164519,-5.2679915,0.7378669,2.233955,0.3616728,1.0906501,1.6117865,1.1677104,2.232921,-2.705192,0.33705512,1.3088293,-3.6703522,-1.0059063,0.18992463,1.0925753,3.6700704,0.44296977,0.026119918,-1.8106965,-3.3211005,3.5935316,-1.686749,1.4965171,-1.6681528,1.9782068,3.260046,-0.9824274,1.6464527,-4.308726,-3.05389,-1.1097785,-3.847491,-1.1262921,-0.98687124,-3.431685,-3.14535
-1.565322,1.4567254,-1.8012502,1.0345956,0.76786363,-0.67662823,-1.0195371,-0.19675244,-0.73635495,3.4535754,0.7773421,-1.2104732,0.9991938,-1.0967736,3.599426,-0.049603745,-2.392234,2.957555,-1.6454165,0.62448996,0.43072626,1.2791704,2.686035,2.0856845,1.2954552,1.3836558,2.048122,-2.9079137,1.7092558,-4.5625405,-1.333576,4.1789947,-2.3543205,3.4860926,-1.7484738,-5.612565,0.48606008,1.4687632,0.27001047,1.9855037,-2.7807076,-0.3732565,2.7692156,1.7109448,-1.148658,-0.78423685,4.3270483,-0.23918965,-3.5709727,-0.48965377,-0.32345545,2.682318,0.4066599,-2.389097,-2.8811986,-0.099815585,-1.7192744,0.09147838,-2.1265488,1.334687,2.7465606,1.9559611,2.7957487,-2.9891112,2.502128,-1.6000801,-0.75027037,0.45827675,1.362326,-1.1804832,-1.8436635,2.7730558,-0.64549243,0.37651265,-3.3552163,3.529551,-5.500152,1.8569356,-1.7732017,-1.1827933,-2.4383318,2.5029974,1.4207084,0.28295222,1.2046514,-2.1013746,-0.9875772,3.424845,0.7282717,0.19846638,-3.0887022,-0.116255336,-4.5423594,0.38323686,1.9180727,0.016551726,0.8926386,1.5497797,0.7742801,1.8571095,-2.2102127,0.18725994,1.5639691,-3.0062015,-0.90897226,0.30632898,1.3798293,3.237109,0.42858034,-0.03688857,-1.5201827,-3.1964047,2.8117545,-1.339351,1.4178683,-1.4299264,1.5160769,3.2586677,-1.0811788,1.257278,-3.8849359,-2.95049,-0.6689784,-3.2502239,-0.8989137,-0.7583104,-3.0130036,-2.7904916
-1.689191,1.5766568,-1.6220136,1.1978976,1.2762245,-0.9151783,-1.1272843,-0.4761104,-1.0479965,3.7884634,0.78527325,-1.1423169,1.3220403,-1.2276928,3.4123185,-0.036253437,-2.5577943,2.9923654,-2.045092,0.6851922,0.3964493,1.4528965,2.6506314,1.6388414,1.5674056,1.1249528,2.1267662,-2.650725,1.5242774,-5.26383,-1.1913342,4.473543,-2.6202414,3.4424033,-1.4826051,-5.715404,0.44998872,1.6167601,0.3864446,1.9311874,-2.726125,-0.22477499,3.2402804,1.8782883,-1.4631723,-0.2242491,4.554182,-0.4833559,-3.616904,-0.2115736,-0.35371196,2.6903913,0.8769283,-2.4277732,-2.9409807,-0.220952,-1.8736994,-0.36366785,-2.3509393,1.2291789,2.4389644,2.2251596,2.949444,-3.2652857,2.5310879,-1.6848298,-0.8494525,0.6218695,1.0944954,-1.4824992,-2.0531945,3.1604128,-0.7126029,0.5817329,-3.773456,4.0974374,-5.7674623,1.5959194,-2.1757631,-0.9475855,-2.5906188,2.6776266,1.7171091,0.42397955,1.4810975,-2.3001344,-1.286674,3.3735116,0.53251386,0.37462258,-3.081206,-0.317775,-4.9237747,0.6406544,2.100747,0.26587343,1.0888138,1.5163819,1.087138,2.22404,-2.5061707,0.25646678,1.0682949,-3.4302075,-0.80637896,0.21991494,1.0136184,3.6383822,0.5819499,0.12011585,-1.8366896,-3.279061,3.309072,-1.6683459,1.3700308,-1.6412752,1.8348385,3.2839136,-1.0254385,1.536345,-4.189917,-2.9849095,-1.0453794,-3.629556,-0.9364875,-0.9232485,-3.3371072,-2.9413285
-1.8111279,1.6913843,-1.6209797,1.1484959,1.2452258,-0.9100052,-1.2265608,-0.40227294,-1.1325759,3.8776083,0.7585272,-1.2370275,1.3370234,-1.2246256,3.6715515,-0.066937014,-2.7506492,3.099153,-2.1476717,0.64713645,0.54002607,1.5444154,2.7795014,1.6339393,1.6328226,1.1018832,2.2409368,-2.655828,1.6526395,-5.408218,-1.3123697,4.546069,-2.6315606,3.3395135,-1.4478227,-5.7747536,0.44621712,1.7186648,0.52582246,2.0292647,-2.7143543,-0.16526863,3.2425075,1.9259238,-1.4628452,-0.2419346,4.7585073,-0.40047196,-3.794477,-0.051565044,-0.38276145,2.7249207,0.878278,-2.5656574,-3.05127,-0.2742363,-1.9895813,-0.395032,-2.3669713,1.2613778,2.5002036,2.265743,2.9530177,-3.3077002,2.7655506,-1.745782,-0.8901179,0.69573444,1.067738,-1.4459434,-2.0932503,3.4211893,-0.6667956,0.4913911,-3.9124992,4.2333364,-5.805481,1.7267276,-2.191309,-0.958406,-2.5172982,2.749276,1.7422743,0.36418524,1.6250802,-2.3396516,-1.2827528,3.4893053,0.56257665,0.4446121,-3.2745004,-0.39820617,-5.1915565,0.59824914,2.1795824,0.34480774,1.0942492,1.542123,1.040132,2.1472437,-2.6048384,0.25827727,1.1799979,-3.4795246,-0.88664734,0.16921458,1.0772521,3.6374354,0.4910402,-0.051612347,-1.8585988,-3.3650262,3.4035902,-1.6461253,1.4243375,-1.6897738,1.8236974,3.3661938,-1.1266146,1.5530059,-4.3285713,-2.9353328,-0.9905625,-3.6849072,-1.0873641,-1.0506821,-3.366387,-3.0831096
-1.4600152,1.6267229,-1.6581854,1.2428856,1.3397459,-0.83675766,-1.1752782,-0.35109615,-0.7821767,3.636373,0.7185366,-1.2950357,1.1373816,-1.3568747,3.4936345,-0.1810411,-2.4248192,3.054051,-1.9316133,0.5768486,0.13249514,1.3410686,2.641364,2.03867,1.5773866,1.223878,1.9306551,-2.8396647,1.7357428,-5.107958,-1.1768799,4.3645935,-2.684668,3.7131426,-1.6855985,-5.8256483,0.42064023,1.4141012,0.4461135,1.9822092,-2.8852654,-0.476309,3.219422,2.0799007,-1.5528917,-0.33610797,4.662138,-0.63482827,-3.6561677,-0.4594876,-0.17373103,2.8027172,0.7201141,-2.2436328,-2.998277,-0.063702084,-1.8190657,0.05029124,-2.4989796,1.299058,2.456025,2.198936,2.882576,-3.3602636,2.6886249,-1.545375,-0.632192,0.40421093,1.1202897,-1.5084536,-1.9071703,3.0783916,-0.8935985,0.27556697,-3.778974,3.941113,-5.761736,1.637566,-2.0959215,-0.8152846,-2.60087,2.735782,1.4396036,0.32457402,1.173199,-2.3516927,-1.4602323,3.3163068,0.53751695,0.32415068,-3.0610828,-0.22671467,-5.1703587,0.73324996,1.9942343,0.12643178,0.91692615,1.5495675,0.9120047,2.1789594,-2.6070633,0.50991994,1.4005673,-3.511912,-0.85975,0.24632153,1.1082053,3.5966644,0.27104804,0.26165983,-1.6294391,-3.0821073,3.132679,-1.6753846,1.3534971,-1.581054,1.832914,3.1281123,-1.0277547,1.5450512,-4.1156583,-2.9760292,-0.72747636,-3.6114054,-0.8925548,-0.6784813,-3.170473,-2.8031054
-1.4546803,1.5555365,-1.7909138,1.236084,1.2410839,-0.83525753,-1.1418517,-0.49170816,-0.6998601,3.4647994,0.76255053,-1.1003356,1.1407921,-1.2621627,3.4361494,-0.14031021,-2.369565,2.9714768,-1.8259182,0.57210827,0.16450366,1.3365618,2.6528137,1.9439405,1.3558004,1.2093194,1.7764976,-2.9271722,1.6490327,-4.9888024,-1.1450007,4.2871156,-2.4965532,3.5665808,-1.7608948,-5.801279,0.45675802,1.3034068,0.33764645,1.7852712,-2.8840985,-0.53853536,3.1205206,1.8711498,-1.4843767,-0.4052384,4.5072427,-0.48292044,-3.5220613,-0.4980186,-0.24873313,2.75379,0.792605,-2.0211833,-2.88243,-0.07303969,-1.6606977,-0.049790293,-2.263635,1.3739007,2.447529,2.2025998,2.9305947,-3.2478068,2.4814398,-1.5647916,-0.7053926,0.5927581,1.0764229,-1.3072671,-1.9332647,2.8671737,-0.92448676,0.24256793,-3.5951025,3.7291174,-5.564306,1.6150274,-2.038852,-0.99346507,-2.454212,2.6877716,1.5153037,0.32379112,1.2006778,-2.122756,-1.3320943,3.1467993,0.44154477,0.38498098,-2.9797873,-0.07367485,-4.920235,0.6346064,2.0470135,-0.066143855,1.0382487,1.7652528,0.91940016,2.196031,-2.4484637,0.42191365,1.3250376,-3.3984742,-0.929339,0.22328696,1.1467663,3.4280176,0.3668315,0.21753266,-1.559593,-3.0380065,3.0058742,-1.7744074,1.3971212,-1.4790931,1.8005568,3.1839924,-1.0379745,1.5354618,-4.0548677,-2.9798453,-0.7438293,-3.46876,-0.8397004,-0.5208209,-3.1636357,-2.7451675
-1.7122682,1.862133,-1.6114669,0.9349439,1.2707949,-0.74399006,-1.124486,-0.33298397,-1.7305331,4.1597276,0.7366638,-1.2278494,1.1941769,-1.4387989,3.4537365,-0.060799852,-2.8069606,2.4519253,-2.02577,0.67033935,0.7547447,1.880946,2.5792415,1.5824014,1.7897575,1.2469811,2.2430704,-2.433338,1.5556965,-5.446573,-0.8513342,4.6682634,-2.4069648,3.1531024,-0.9714944,-5.5980806,0.32606566,1.8714371,0.4227651,2.109324,-2.6505454,-0.095421314,3.3938668,2.133271,-1.3124347,0.14746962,4.760599,-0.63106906,-3.670651,0.41238952,-0.31418297,2.6436212,1.3612846,-2.593223,-2.8979716,-0.004706122,-2.1965375,-0.76641,-2.3443887,1.1580095,2.3273351,2.3193355,2.8788204,-3.7442625,2.8773246,-1.8790746,-1.077168,0.90049183,0.91518074,-1.7798072,-2.3600333,3.6292198,-0.46537122,0.7345619,-3.98983,4.462086,-5.936068,1.6076696,-2.1521964,-0.6802785,-2.2379572,2.8842726,1.955754,0.46335915,1.7027112,-2.3879685,-1.4122065,3.2312682,0.5018836,0.72215015,-3.0159724,-0.4140002,-5.2523565,0.6203332,2.146787,0.49260053,1.1706495,1.6355159,1.4141284,2.2059054,-2.9452634,0.2634293,0.99573123,-3.7717519,-1.1548342,0.021162845,1.0244462,3.5055358,0.3573748,-0.08607957,-2.1931136,-3.0927699,3.6059642,-1.4776808,1.4378183,-1.639216,2.0042045,3.119694,-0.7805148,1.4964693,-3.9904015,-2.8114274,-1.3173466,-3.6855984,-1.0935539,-1.189571,-3.2402291,-3.3412411
-1.5596966,1.5374668,-1.8062578,1.3197888,1.0527906,-0.8743701,-1.1649868,-0.2458904,-0.9011273,3.4144633,0.78434044,-1.1162912,1.1266676,-1.0608456,3.533382,-0.033973888,-2.3918874,3.1654584,-1.8607523,0.50689983,0.2894523,1.3833984,2.8198857,1.7307686,1.462944,1.2562727,1.9880278,-2.9317906,1.8208275,-4.847959,-1.4548957,4.1778736,-2.5377004,3.6898756,-1.7588428,-5.8891664,0.32662538,1.4001389,0.26693088,1.976969,-2.8603601,-0.2861836,3.1831334,1.8372519,-1.3418849,-0.59661627,4.631452,-0.3198097,-3.5954862,-0.45905387,-0.3937212,2.720955,0.5237411,-2.393398,-2.967355,-0.24734113,-1.568604,-0.018454343,-2.2550178,1.3970271,2.6012897,2.1785965,2.8834872,-3.190284,2.4247675,-1.6591026,-0.7885009,0.4043061,1.1879972,-1.3102938,-1.8210086,2.6417994,-0.7444068,0.28862172,-3.6670895,4.012813,-5.6981297,1.8260272,-2.0298018,-1.0862217,-2.646682,2.6602855,1.5292139,0.22727495,1.3143762,-2.384522,-1.2549822,3.390765,0.7159401,0.18125643,-3.0197115,-0.21265048,-4.824446,0.53856665,1.9267135,0.17306206,0.9101164,1.3875027,0.8542396,1.9860916,-2.487934,0.4983174,1.3208427,-3.1687942,-0.8222508,0.4467605,1.1979604,3.662196,0.5490426,0.23752615,-1.5373008,-3.2627637,3.1876707,-1.6624751,1.4420832,-1.4919059,1.5934969,3.2565022,-1.0694752,1.3189712,-4.12994,-3.0890281,-0.9246511,-3.6049738,-0.7697043,-0.68742055,-3.1727948,-2.838655
-1.5152805,1.3993015,-1.5317149,1.2233648,1.0732864,-0.7975526,-0.9885034,-0.49306363,-0.93310004,3.3474543,0.87559104,-1.0599128,1.2822098,-1.1734958,3.3879154,-0.089908645,-2.356845,2.9014018,-1.7675415,0.5979428,0.34958684,1.238707,2.5226443,1.7501798,1.3873912,1.1972134,2.012734,-2.7267299,1.5797181,-4.928098,-1.2377834,4.258521,-2.3128273,3.3671422,-1.5328847,-5.515998,0.49834684,1.4996346,0.25993314,1.7683718,-2.6496873,-0.3649503,3.0129452,1.7078267,-1.3122246,-0.33484676,4.34264,-0.4027074,-3.359275,-0.4266013,-0.30233297,2.740724,0.6249976,-2.2231643,-2.795595,-0.04000286,-1.7064487,-0.1751456,-2.1939847,1.2517155,2.474578,2.0955896,2.947677,-3.0518954,2.43896,-1.5494862,-0.8174853,0.5759016,1.1000036,-1.3314135,-1.8700292,2.8945029,-0.6242157,0.54796386,-3.3877864,3.7829995,-5.405952,1.5672303,-2.0025332,-0.9783875,-2.5874872,2.5809107,1.5728714,0.30203155,1.2870413,-2.1899226,-0.99865675,3.256694,0.49619618,0.20840557,-3.0525415,-0.04919576,-4.6207366,0.5352288,2.06007,0.009869061,0.7528352,1.5515542,0.88141394,2.066358,-2.3110864,0.2542188,1.0976816,-3.155643,-0.8304013,0.38911578,1.1206205,3.5159824,0.5352521,0.23317927,-1.7111079,-3.1489806,3.0797343,-1.3559904,1.3701606,-1.553122,1.6312102,2.9938943,-1.0059513,1.5393908,-4.063917,-3.0826645,-0.84126234,-3.523855,-0.80279356,-0.74851155,-3.0483048,-2.698322
-1.5404824,1.6826123,-1.806818,1.133054,1.1850625,-0.9027947,-1.2707865,-0.11112967,-1.2388061,3.6741345,0.8247888,-1.3913468,0.9671793,-1.2390623,3.4466674,-0.20188509,-2.4768548,3.0835116,-1.862243,0.52093995,0.26256117,1.5932475,2.7356482,1.897908,1.6170366,1.3590622,1.9636815,-2.9210727,2.0534892,-5.1193957,-1.2789336,4.3278975,-2.6806533,3.8320725,-1.4683176,-5.79968,0.2848727,1.4853901,0.41181678,2.1447935,-2.984823,-0.3090116,3.3405592,2.110058,-1.4252975,-0.25310552,4.852211,-0.52575177,-3.7961936,-0.15800327,-0.27126953,2.6415954,0.583575,-2.4496217,-3.2666,-0.1861709,-1.69543,-0.19043423,-2.455827,1.3534672,2.5450387,2.2459452,2.8694558,-3.4078417,2.7723374,-1.6583545,-0.8554555,0.37045676,1.1025747,-1.621194,-1.9306674,2.9382443,-0.67928636,0.3278198,-3.7861927,4.2912154,-5.8443217,1.8408943,-1.9498644,-0.7594315,-2.5233333,2.7826955,1.4351225,0.19171825,1.3518158,-2.5162306,-1.5020292,3.3771808,0.78484213,0.26224214,-3.0385559,-0.19480419,-5.307768,0.9010196,2.0259712,0.39350054,0.8350691,1.5362133,0.97424114,1.9092078,-2.8266764,0.58772373,1.5640917,-3.368028,-0.8612084,0.37920985,1.1510026,3.678779,0.41232443,0.25142595,-1.7118968,-3.1730633,3.2690802,-1.5095873,1.4949259,-1.736315,1.720025,3.0389962,-0.8357393,1.4609379,-4.091752,-2.9171937,-0.98160094,-3.7477076,-0.8880256,-0.79535556,-3.0518293,-2.9526842
-1.5639154,1.6842241,-1.6681808,1.1514492,1.2926983,-0.8926176,-1.2651103,-0.28448194,-1.1517395,3.8303843,0.77386415,-1.3542027,1.1930748,-1.3430524,3.5085313,-0.110226616,-2.633402,3.0805247,-1.9716728,0.6437666,0.3140075,1.5353638,2.6630726,1.8487165,1.723574,1.1623069,2.1532807,-2.7368264,1.7962167,-5.2680035,-1.1806867,4.438339,-2.715983,3.571273,-1.4649857,-5.792375,0.38612682,1.5837353,0.5308028,2.1112323,-2.7889023,-0.26607752,3.2534137,2.0913272,-1.450635,-0.26123327,4.767629,-0.53213483,-3.7972548,-0.17562622,-0.267283,2.7300239,0.711823,-2.5149512,-3.1287389,-0.2038754,-1.9242637,-0.21272102,-2.5050037,1.2843323,2.5011308,2.261228,2.863137,-3.3308175,2.7752047,-1.6637868,-0.7390198,0.45692134,1.1219348,-1.5110493,-1.9710977,3.2629893,-0.7520094,0.3611412,-3.9405885,4.162101,-5.8359666,1.6778703,-2.1122162,-0.82728386,-2.6018412,2.7422895,1.5795039,0.3531071,1.4086627,-2.4677515,-1.4591362,3.4488924,0.6630976,0.3943048,-3.139631,-0.30065054,-5.223803,0.8256075,2.120728,0.37907982,0.96404374,1.4998057,1.0039754,2.171992,-2.7229605,0.43698928,1.4581168,-3.455831,-0.8591826,0.25887474,1.0683581,3.5994372,0.38433734,0.12169412,-1.6811706,-3.1755178,3.351213,-1.6576275,1.4148918,-1.6889305,1.8290498,3.1805837,-1.0010493,1.5877664,-4.2999506,-2.9515712,-0.92784923,-3.6836705,-0.99770385,-0.8288136,-3.2562997,-2.9287512
-1.5258564,1.5725768,-1.5903511,1.3203123,1.3880395,-1.0725646,-1.1030481,-0.50800866,-1.0241009,3.6520967,0.73799956,-1.0877458,1.3587166,-1.2105083,3.2970767,-0.077630565,-2.4626808,3.0993671,-2.0491414,0.64455235,0.280414,1.4703325,2.5775228,1.647728,1.5575169,1.125008,1.9677378,-2.5913448,1.5780073,-5.3012714,-1.1553121,4.317507,-2.6543717,3.562328,-1.4860824,-5.7447553,0.47567528,1.3681453,0.44557622,1.8772682,-2.7078614,-0.25042272,3.3924325,2.0093927,-1.6018721,-0.1436612,4.5346265,-0.55969226,-3.5709252,-0.31984007,-0.3152779,2.6811671,0.9226673,-2.2401686,-2.9105816,-0.094434895,-1.7077389,-0.29119268,-2.3822773,1.2851232,2.2656088,2.2582064,2.9538617,-3.2613738,2.4979353,-1.6704899,-0.8069107,0.54773986,1.0213057,-1.6172765,-1.9537354,3.0813906,-0.8042662,0.51818144,-3.8201966,4.142455,-5.761075,1.5053933,-2.303318,-0.8737531,-2.64662,2.6721833,1.6485039,0.39959297,1.4441625,-2.3031085,-1.3818567,3.325856,0.48221123,0.3186977,-2.9925528,-0.2794848,-5.0510955,0.7178215,2.0710952,0.23308712,1.024881,1.4761518,1.137155,2.2721353,-2.5686665,0.36898735,1.0003059,-3.4960601,-0.7231409,0.24577776,0.8944319,3.762887,0.5326907,0.26350853,-1.8106145,-3.1371698,3.2848995,-1.7432084,1.3286008,-1.6052856,1.9486829,3.1493013,-1.0890872,1.5887017,-4.144579,-2.9611914,-1.0879316,-3.7012708,-0.75534886,-0.812174,-3.2985868,-2.8265982
-1.3908055,1.3637944,-1.803967,1.2347226,1.2723562,-0.92039,-1.0758462,-0.18207814,-0.7114376,3.147662,0.7197685,-1.1268433,0.9684399,-1.0113499,3.4334126,-0.08851369,-2.287326,3.1862993,-1.7717066,0.44940096,0.37756285,1.152136,2.7480245,1.788744,1.1251096,1.1758882,2.0234735,-2.9417703,1.8107808,-4.7011685,-1.4952492,4.1568265,-2.5555542,3.6325686,-1.8173623,-5.767175,0.2873283,1.4676002,0.121911265,1.971075,-2.9218395,-0.2670939,3.0163805,1.8295249,-1.3692675,-0.88235986,4.2939115,-0.28162777,-3.550932,-0.57824945,-0.33194685,2.5238702,0.65576285,-2.4625006,-2.961018,-0.0479934,-1.4179769,0.06646274,-2.056893,1.3781772,2.440828,1.9270929,2.8689928,-2.9105446,2.16161,-1.5827268,-1.029808,0.3978566,1.0655098,-1.2368058,-1.714628,2.551979,-0.53551054,0.1668573,-3.6095037,3.5586429,-5.544644,1.7765601,-2.0114186,-1.2047751,-2.4822342,2.6758997,1.5318153,0.27380407,1.6270298,-1.9856324,-1.0362622,3.2708302,0.47657722,0.0069805533,-2.7012665,-0.36948282,-4.4774175,0.3398529,1.7892454,0.15786132,0.7839765,1.1248462,0.90722245,1.999702,-2.3215797,0.31719545,1.3207763,-2.9011889,-0.7930287,0.42441663,1.2218843,3.5229104,0.76371413,0.24265459,-1.5953188,-3.1593006,2.8775072,-1.3770653,1.4176282,-1.5774646,1.5161544,3.5056994,-0.99902385,1.3614361,-4.005891,-3.0964515,-0.9318927,-3.313182,-0.5664454,-0.58045816,-3.1260457,-2.6578548
